588,2023-09-10,Thailand,Iraq,Iraq,Thailand,2023,09,10
589,2023-10-13,Iraq,Qatar,Qatar,Qatar,2023,10,13
590,2023-11-21,Mexico,Honduras,Mexico,Mexico,2023,11,21
591,2024-01-28,Egypt,DR Congo,DR Congo,Egypt,2024,01,28
592,2024-01-28,Tajikistan,United Arab Emirates,Tajikistan,Tajikistan,2024,01,28
593,2024-01-29,Ivory Coast,Senegal,Ivory Coast,Senegal,2024,01,29
594,2024-01-30,Saudi Arabia,South Korea,South Korea,Saudi Arabia,2024,01,30
595,2024-01-31,Iran,Syria,Iran,Iran,2024,01,31
596,2024-02-03,Cape Verde,South Africa,South Africa,Cape Verde,2024,02,03
597,2024-02-03,Qatar,Uzbekistan,Qatar,Uzbekistan,2024,02,03
598,2024-02-07,Nigeria,South Africa,Nigeria,Nigeria,2024,02,07
